trajectory_id,MMSI,origin_port,destination_port,start_time,end_time,duration_hours,distance_km,avg_speed_kmh,excluded_aberrant_segments,Length,Width,Draft
319153600.0_5.0_mars_avril_2023,319153600.0,PUERTO DE HAINA,PUERTO DE HAINA,2023-04-18 19:30:00,2023-04-19 00:30:00,5.0,14.909709977460816,2.9819419954921633,0,197.0,32.0,6.5
319153600.0_7.0_mars_avril_2023,319153600.0,PUERTO DE HAINA,PUERTO DE HAINA,2023-04-25 01:30:00,2023-04-25 11:40:00,10.166666666666666,0.013512896084763963,0.001329137319812849,0,197.0,32.0,6.5
319153600.0_8.0_mars_avril_2023,319153600.0,PUERTO DE HAINA,PUERTO DE HAINA,2023-04-25 19:20:00,2023-04-26 01:30:00,6.166666666666667,0.05233592189211104,0.008486906252774762,0,197.0,32.0,6.5
319153600.0_9.0_mars_avril_2023,319153600.0,PUERTO DE HAINA,PUERTO DE HAINA,2023-04-26 18:20:00,2023-04-27 01:10:00,6.833333333333333,0.04964227294774121,0.007264722870401153,0,197.0,32.0,6.5
319200700.0_6.0_mars_avril_2023,319200700.0,VERACRUZ,VERACRUZ,2023-04-01 00:30:00,2023-04-01 02:50:00,2.3333333333333335,0.13691420162054496,0.058677514980233554,0,294.0,32.0,11.9
319200700.0_8.0_mars_avril_2023,319200700.0,ALTAMIRA,ALTAMIRA,2023-04-02 03:30:00,2023-04-02 04:10:00,0.6666666666666666,1.5899186915297463,2.3848780372946194,0,294.0,32.0,11.9
319200700_7_nov_dec,319200700.0,ANDRES (ANDRES LGN TERMINAL),ANDRES (ANDRES LGN TERMINAL),2024-12-04 06:30:00,2024-12-04 12:40:00,6.166666666666667,0.0072226028313349365,0.0011712328915678275,0,294.0,32.0,11.9
319219200_2_nov_dec,319219200.0,VERACRUZ,VERACRUZ,2024-11-28 08:40:00,2024-11-28 09:00:00,0.3333333333333333,0.026532709910863345,0.07959812973259003,0,304.0,40.0,10.5
319219200_4_mai_juin_2023,319219200.0,ALTAMIRA,ALTAMIRA,2023-06-25 22:40:00,2023-06-26 14:00:00,15.333333333333334,0.4426503320721582,0.028868499917749448,0,304.0,40.0,10.5
319219200_5_mai_juin_2023,319219200.0,ALTAMIRA,ALTAMIRA,2023-06-26 22:10:00,2023-06-27 05:20:00,7.166666666666667,15.907997252963174,2.219720546925094,0,304.0,40.0,10.5
319219200_6_sept_oct,319219200.0,ALTAMIRA,ALTAMIRA,2024-10-15 18:10:00,2024-10-16 02:40:00,8.5,0.07726298480415164,0.009089762918135487,0,304.0,40.0,10.5
319219200_9_sept_oct,319219200.0,NORSWORTHY,NORSWORTHY,2024-10-19 00:00:00,2024-10-19 08:10:00,8.166666666666666,0.41321873867182113,0.050598212898590345,0,304.0,40.0,10.5
319513000_1_nov_dec,319513000.0,COLES BAY OIL TERMINAL,COLES BAY OIL TERMINAL,2024-12-06 08:00:00,2024-12-06 09:30:00,1.5,0.017281679923791798,0.011521119949194532,0,,,
319513000_2_nov_dec,319513000.0,COLES BAY OIL TERMINAL,COLES BAY OIL TERMINAL,2024-12-31 00:20:00,2024-12-31 06:10:00,5.833333333333333,0.014142295271025559,0.002424393475032953,0,,,
323030103_10_juil_aout,323030103.0,BAHAI DE LA HABANA,BAHAI DE LA HABANA,2024-07-28 06:20:00,2024-07-28 06:30:00,0.16666666666666666,0.0014008682952187485,0.008405209771312492,0,57.0,14.0,
323030103_11_juil_aout,323030103.0,BAHAI DE LA HABANA,BAHAI DE LA HABANA,2024-07-28 18:00:00,2024-07-29 10:40:00,16.666666666666668,0.0972690004603457,0.005836140027620742,0,57.0,14.0,
323030103_12_juil_aout,323030103.0,BAHAI DE LA HABANA,BAHAI DE LA HABANA,2024-08-10 01:00:00,2024-08-10 10:30:00,9.5,0.08011690300256968,0.008433358210796809,0,57.0,14.0,
323030103_1_juil_aout,323030103.0,BAHAI DE LA HABANA,BAHAI DE LA HABANA,2024-07-02 19:10:00,2024-07-02 20:00:00,0.8333333333333334,0.009735606531982771,0.011682727838379325,0,57.0,14.0,
323030103_1_nov_dec,323030103.0,BAHAI DE LA HABANA,BAHAI DE LA HABANA,2024-11-30 00:00:00,2024-11-30 00:50:00,0.8333333333333334,0.0068063426055718895,0.008167611126686267,0,57.0,14.0,
323030103_1_sept_oct,323030103.0,BAHAI DE LA HABANA,BAHAI DE LA HABANA,2024-09-12 23:00:00,2024-09-13 00:00:00,1.0,0.01743644147287294,0.01743644147287294,0,57.0,14.0,
323030103_2_juil_aout,323030103.0,BAHAI DE LA HABANA,BAHAI DE LA HABANA,2024-07-03 03:40:00,2024-07-03 04:00:00,0.3333333333333333,0.0015105864946368375,0.004531759483910513,0,57.0,14.0,
323030103_2_nov_dec,323030103.0,BAHAI DE LA HABANA,BAHAI DE LA HABANA,2024-12-31 12:50:00,2024-12-31 23:50:00,11.0,0.03397780269799983,0.003088891154363621,0,57.0,14.0,
323030103_2_sept_oct,323030103.0,BAHAI DE LA HABANA,BAHAI DE LA HABANA,2024-09-16 16:20:00,2024-09-16 19:20:00,3.0,0.027594455423473226,0.009198151807824408,0,57.0,14.0,
323030103_3_juil_aout,323030103.0,BAHAI DE LA HABANA,BAHAI DE LA HABANA,2024-07-06 03:00:00,2024-07-06 05:20:00,2.3333333333333335,0.007911529171092007,0.0033906553590394317,0,57.0,14.0,
323030103_3_sept_oct,323030103.0,BAHAI DE LA HABANA,BAHAI DE LA HABANA,2024-09-30 18:10:00,2024-09-30 19:00:00,0.8333333333333334,0.0010224676016117452,0.0012269611219340943,0,57.0,14.0,
323030103_4_juil_aout,323030103.0,BAHAI DE LA HABANA,BAHAI DE LA HABANA,2024-07-07 01:40:00,2024-07-07 01:50:00,0.16666666666666666,0.0031173822817259314,0.01870429369035559,0,57.0,14.0,
323030103_5_juil_aout,323030103.0,BAHAI DE LA HABANA,BAHAI DE LA HABANA,2024-07-09 00:40:00,2024-07-09 05:40:00,5.0,0.027820188629846206,0.005564037725969241,0,57.0,14.0,
323030103_6_juil_aout,323030103.0,BAHAI DE LA HABANA,BAHAI DE LA HABANA,2024-07-11 06:40:00,2024-07-11 07:00:00,0.3333333333333333,0.003611536635105842,0.010834609905317526,0,57.0,14.0,
323030103_8_juil_aout,323030103.0,BAHAI DE LA HABANA,BAHAI DE LA HABANA,2024-07-19 18:50:00,2024-07-20 01:00:00,6.166666666666667,0.017233903912661597,0.002794687120972151,0,57.0,14.0,
323096000.0_1.0_mars_avril_2023,323096000.0,BAHAI DE LA HABANA,BAHAI DE LA HABANA,2023-03-27 17:20:00,2023-03-27 19:50:00,2.5,16.566534154923314,6.626613661969325,0,71.0,12.0,3.1
323096000_1_janv_fev_2023,323096000.0,BAHAI DE LA HABANA,BAHAI DE LA HABANA,2023-02-26 22:30:00,2023-02-26 22:50:00,0.3333333333333333,0.0116833608865009,0.035050082659502706,0,71.0,12.0,3.1
323096000_1_juil_aout,323096000.0,BAHAI DE LA HABANA,BAHAI DE LA HABANA,2024-07-02 17:50:00,2024-07-03 04:10:00,10.333333333333334,0.08301183312726215,0.008033403205864079,0,71.0,12.0,3.1
323096000_1_nov_dec,323096000.0,BAHAI DE LA HABANA,BAHAI DE LA HABANA,2024-11-15 11:50:00,2024-11-15 13:30:00,1.6666666666666667,0.008518441709835164,0.005111065025901099,0,71.0,12.0,3.1
323096000_1_sept_oct,323096000.0,BAHAI DE LA HABANA,BAHAI DE LA HABANA,2024-09-07 14:00:00,2024-09-07 14:10:00,0.16666666666666666,0.0014825990218952922,0.008895594131371753,0,71.0,12.0,3.1
323096000_2_sept_oct,323096000.0,BAHAI DE LA HABANA,BAHAI DE LA HABANA,2024-09-07 22:10:00,2024-09-08 00:00:00,1.8333333333333333,0.027041060897415058,0.014749669580408215,0,71.0,12.0,3.1
323096000_3_juil_aout,323096000.0,BAHAI DE LA HABANA,BAHAI DE LA HABANA,2024-07-05 04:10:00,2024-07-05 09:50:00,5.666666666666667,0.0022660230182957064,0.00039988641499335995,0,71.0,12.0,3.1
323096000_4_juil_aout,323096000.0,BAHAI DE LA HABANA,BAHAI DE LA HABANA,2024-07-05 23:00:00,2024-07-06 09:10:00,10.166666666666666,0.16107546121737149,0.01584348798859392,0,71.0,12.0,3.1
323096000_5_juil_aout,323096000.0,BAHAI DE LA HABANA,BAHAI DE LA HABANA,2024-07-07 00:00:00,2024-07-07 05:20:00,5.333333333333333,0.06583377892219405,0.012343833547911385,0,71.0,12.0,3.1
323097000.0_1.0_mars_avril_2023,323097000.0,CIENFUEGOS,CIENFUEGOS,2023-03-28 06:40:00,2023-03-28 07:10:00,0.5,0.0069610430853150815,0.013922086170630163,0,71.0,12.0,3.5
323097000_1_juil_aout,323097000.0,BAHAI DE LA HABANA,BAHAI DE LA HABANA,2024-07-02 19:40:00,2024-07-02 20:00:00,0.3333333333333333,0.007726286036095928,0.023178858108287785,0,71.0,12.0,3.5
323097000_2_juil_aout,323097000.0,BAHAI DE LA HABANA,BAHAI DE LA HABANA,2024-07-09 00:30:00,2024-07-09 10:50:00,10.333333333333334,0.05161314798934405,0.004994820773162327,0,71.0,12.0,3.5
323097000_2_sept_oct,323097000.0,BAHAI DE LA HABANA,BAHAI DE LA HABANA,2024-09-12 23:00:00,2024-09-12 23:30:00,0.5,0.009263048062086204,0.018526096124172407,0,71.0,12.0,3.5
323097000_4_juil_aout,323097000.0,BAHAI DE LA HABANA,BAHAI DE LA HABANA,2024-07-19 19:30:00,2024-07-20 01:00:00,5.5,0.012051911476769591,0.002191256632139926,0,71.0,12.0,3.5
323097000_4_sept_oct,323097000.0,BAHAI DE LA HABANA,BAHAI DE LA HABANA,2024-09-16 16:20:00,2024-09-16 17:40:00,1.3333333333333333,0.03228443243502721,0.024213324326270408,0,71.0,12.0,3.5
323097000_5_juil_aout,323097000.0,BAHAI DE LA HABANA,BAHAI DE LA HABANA,2024-07-28 17:50:00,2024-07-28 22:40:00,4.833333333333333,0.044727794599179575,0.009254026468795775,0,71.0,12.0,3.5
323097000_6_juil_aout,323097000.0,BAHAI DE LA HABANA,BAHAI DE LA HABANA,2024-07-29 05:10:00,2024-07-29 09:20:00,4.166666666666667,0.06384639466509857,0.015323134719623656,0,71.0,12.0,3.5
323097000_7_juil_aout,323097000.0,BAHAI DE LA HABANA,BAHAI DE LA HABANA,2024-08-10 10:10:00,2024-08-10 10:30:00,0.3333333333333333,0.0015339572234390304,0.004601871670317091,0,71.0,12.0,3.5
329010570.0_1.0_mars_avril_2023,329010570.0,COLES BAY OIL TERMINAL,COLES BAY OIL TERMINAL,2023-03-01 04:20:00,2023-03-01 20:20:00,16.0,83.5581493300382,5.222384333127388,0,39.0,9.0,
329010570.0_10.0_mars_avril_2023,329010570.0,COLES BAY OIL TERMINAL,COLES BAY OIL TERMINAL,2023-03-19 00:20:00,2023-03-19 01:40:00,1.3333333333333333,0.027312553717839503,0.020484415288379628,0,39.0,9.0,
329010570.0_12.0_mars_avril_2023,329010570.0,COLES BAY OIL TERMINAL,COLES BAY OIL TERMINAL,2023-03-23 15:10:00,2023-03-23 22:40:00,7.5,0.015529579957444879,0.0020706106609926504,0,39.0,9.0,
329010570.0_13.0_mars_avril_2023,329010570.0,COLES BAY OIL TERMINAL,COLES BAY OIL TERMINAL,2023-03-25 15:20:00,2023-03-26 00:10:00,8.833333333333334,0.12353580290037121,0.013985185234004287,0,39.0,9.0,
329010570.0_14.0_mars_avril_2023,329010570.0,COLES BAY OIL TERMINAL,COLES BAY OIL TERMINAL,2023-03-26 23:40:00,2023-03-27 01:00:00,1.3333333333333333,0.07869497698307393,0.059021232737305446,0,39.0,9.0,
329010570.0_15.0_mars_avril_2023,329010570.0,COLES BAY OIL TERMINAL,COLES BAY OIL TERMINAL,2023-03-27 22:50:00,2023-03-28 01:30:00,2.6666666666666665,0.014207106238288237,0.005327664839358089,0,39.0,9.0,
329010570.0_16.0_mars_avril_2023,329010570.0,COLES BAY OIL TERMINAL,COLES BAY OIL TERMINAL,2023-03-28 23:30:00,2023-03-28 23:50:00,0.3333333333333333,0.01562296022872117,0.04686888068616352,0,39.0,9.0,
329010570.0_17.0_mars_avril_2023,329010570.0,COLES BAY OIL TERMINAL,COLES BAY OIL TERMINAL,2023-03-30 00:30:00,2023-03-30 02:50:00,2.3333333333333335,0.013148936382503727,0.005635258449644454,0,39.0,9.0,
329010570.0_18.0_mars_avril_2023,329010570.0,COLES BAY OIL TERMINAL,COLES BAY OIL TERMINAL,2023-03-30 23:40:00,2023-03-31 00:30:00,0.8333333333333334,0.006885778913165084,0.008262934695798101,0,39.0,9.0,
329010570.0_19.0_mars_avril_2023,329010570.0,COLES BAY OIL TERMINAL,GUSTAVIA,2023-04-03 11:10:00,2023-04-03 18:20:00,7.166666666666667,52.21511209764404,7.285829595020098,0,39.0,9.0,
329010570.0_20.0_mars_avril_2023,329010570.0,COLES BAY OIL TERMINAL,COLES BAY OIL TERMINAL,2023-04-06 18:30:00,2023-04-07 05:30:00,11.0,0.024760144799742794,0.002250922254522072,0,39.0,9.0,
329010570.0_22.0_mars_avril_2023,329010570.0,COLES BAY OIL TERMINAL,COLES BAY OIL TERMINAL,2023-04-10 19:40:00,2023-04-10 20:40:00,1.0,0.003949320139715689,0.003949320139715689,0,39.0,9.0,
329010570.0_26.0_mars_avril_2023,329010570.0,COLES BAY OIL TERMINAL,COLES BAY OIL TERMINAL,2023-04-24 19:50:00,2023-04-25 09:40:00,13.833333333333334,4.0364075261605805,0.29178849586702993,0,39.0,9.0,
329010570.0_27.0_mars_avril_2023,329010570.0,COLES BAY OIL TERMINAL,GUSTAVIA,2023-04-25 19:20:00,2023-04-26 03:10:00,7.833333333333333,26.896336171424153,3.433574830394573,0,39.0,9.0,
329010570.0_28.0_mars_avril_2023,329010570.0,COLES BAY OIL TERMINAL,COLES BAY OIL TERMINAL,2023-04-26 16:40:00,2023-04-27 00:00:00,7.333333333333333,0.0015341922041735728,0.00020920802784185085,0,39.0,9.0,
329010570.0_3.0_mars_avril_2023,329010570.0,COLES BAY OIL TERMINAL,COLES BAY OIL TERMINAL,2023-03-05 15:20:00,2023-03-05 23:50:00,8.5,0.2328911617437873,0.027398960205151448,0,39.0,9.0,
329010570.0_4.0_mars_avril_2023,329010570.0,COLES BAY OIL TERMINAL,COLES BAY OIL TERMINAL,2023-03-06 10:20:00,2023-03-06 13:00:00,2.6666666666666665,0.32859443665144955,0.12322291374429359,0,39.0,9.0,
329010570.0_5.0_mars_avril_2023,329010570.0,COLES BAY OIL TERMINAL,COLES BAY OIL TERMINAL,2023-03-07 21:20:00,2023-03-08 01:30:00,4.166666666666667,0.04792584021344587,0.011502201651227008,0,39.0,9.0,
329010570.0_7.0_mars_avril_2023,329010570.0,COLES BAY OIL TERMINAL,COLES BAY OIL TERMINAL,2023-03-12 23:00:00,2023-03-14 06:40:00,31.666666666666668,72.95232982306887,2.303757783886385,0,39.0,9.0,
329010570.0_8.0_mars_avril_2023,329010570.0,COLES BAY OIL TERMINAL,COLES BAY OIL TERMINAL,2023-03-16 02:20:00,2023-03-16 08:30:00,6.166666666666667,0.458630857069667,0.07437257141670275,0,39.0,9.0,
329010570.0_9.0_mars_avril_2023,329010570.0,COLES BAY OIL TERMINAL,COLES BAY OIL TERMINAL,2023-03-16 16:40:00,2023-03-16 21:00:00,4.333333333333333,0.03779573971469695,0.008722093780314681,0,39.0,9.0,
329010570_10_janv_fev_2023,329010570.0,COLES BAY OIL TERMINAL,COLES BAY OIL TERMINAL,2023-01-24 22:10:00,2023-01-25 08:20:00,10.166666666666666,0.03960643639541342,0.0038957150552865662,0,39.0,9.0,
329010570_10_juil_aout,329010570.0,COLES BAY OIL TERMINAL,COLES BAY OIL TERMINAL,2024-07-25 23:10:00,2024-07-25 23:50:00,0.6666666666666666,0.002462323134937308,0.0036934847024059623,0,39.0,9.0,
329010570_10_mai_juin_2023,329010570.0,COLES BAY OIL TERMINAL,COLES BAY OIL TERMINAL,2023-05-11 00:20:00,2023-05-11 05:30:00,5.166666666666667,0.005791721525695334,0.0011209783598120002,0,39.0,9.0,
329010570_10_sept_oct,329010570.0,COLES BAY OIL TERMINAL,COLES BAY OIL TERMINAL,2024-10-01 09:00:00,2024-10-01 18:40:00,9.666666666666666,63.60094660221269,6.579408269194416,0,39.0,9.0,
329010570_11_janv_fev_2023,329010570.0,COLES BAY OIL TERMINAL,COLES BAY OIL TERMINAL,2023-01-26 01:40:00,2023-01-26 08:40:00,7.0,0.011844112029015998,0.0016920160041451425,0,39.0,9.0,
329010570_11_juil_aout,329010570.0,COLES BAY OIL TERMINAL,COLES BAY OIL TERMINAL,2024-07-26 20:10:00,2024-07-26 23:10:00,3.0,0.02375058393559777,0.007916861311865924,0,39.0,9.0,
329010570_11_mai_juin_2023,329010570.0,COLES BAY OIL TERMINAL,COLES BAY OIL TERMINAL,2023-05-14 13:20:00,2023-05-14 15:00:00,1.6666666666666667,0.008958178890338288,0.0053749073342029725,0,39.0,9.0,
329010570_11_nov_dec,329010570.0,COLES BAY OIL TERMINAL,COLES BAY OIL TERMINAL,2024-12-30 19:00:00,2024-12-31 08:30:00,13.5,0.0429309431228558,0.0031800698609522815,0,39.0,9.0,
329010570_12_juil_aout,329010570.0,COLES BAY OIL TERMINAL,COLES BAY OIL TERMINAL,2024-07-27 06:10:00,2024-07-27 11:50:00,5.666666666666667,54.6708961004151,9.6478051941909,0,39.0,9.0,
329010570_12_mai_juin_2023,329010570.0,COLES BAY OIL TERMINAL,COLES BAY OIL TERMINAL,2023-05-15 12:10:00,2023-05-15 14:30:00,2.3333333333333335,0.5225454340482676,0.22394804316354325,0,39.0,9.0,
329010570_12_sept_oct,329010570.0,COLES BAY OIL TERMINAL,COLES BAY OIL TERMINAL,2024-10-04 01:10:00,2024-10-04 08:20:00,7.166666666666667,0.07504848335433434,0.010471881398279209,0,39.0,9.0,
329010570_13_janv_fev_2023,329010570.0,COLES BAY OIL TERMINAL,COLES BAY OIL TERMINAL,2023-02-01 16:50:00,2023-02-01 22:00:00,5.166666666666667,0.012199863812676919,0.0023612639637439195,0,39.0,9.0,
329010570_13_juil_aout,329010570.0,COLES BAY OIL TERMINAL,COLES BAY OIL TERMINAL,2024-08-08 07:10:00,2024-08-08 08:10:00,1.0,0.006960333799511734,0.006960333799511734,0,39.0,9.0,
329010570_13_sept_oct,329010570.0,GUSTAVIA,COLES BAY OIL TERMINAL,2024-10-04 15:00:00,2024-10-04 15:40:00,0.6666666666666666,12.405148676016518,18.607723014024778,0,39.0,9.0,
329010570_14_mai_juin_2023,329010570.0,COLES BAY OIL TERMINAL,COLES BAY OIL TERMINAL,2023-05-17 16:30:00,2023-05-17 20:00:00,3.5,0.4998031416838963,0.14280089762397036,0,39.0,9.0,
329010570_14_sept_oct,329010570.0,COLES BAY OIL TERMINAL,COLES BAY OIL TERMINAL,2024-10-07 14:10:00,2024-10-07 16:50:00,2.6666666666666665,23.62065410655969,8.857745289959885,0,39.0,9.0,
329010570_15_janv_fev_2023,329010570.0,COLES BAY OIL TERMINAL,COLES BAY OIL TERMINAL,2023-02-10 20:40:00,2023-02-11 00:30:00,3.8333333333333335,0.05170104248555762,0.01348722847449329,0,39.0,9.0,
329010570_15_juil_aout,329010570.0,COLES BAY OIL TERMINAL,COLES BAY OIL TERMINAL,2024-08-11 00:50:00,2024-08-11 01:10:00,0.3333333333333333,0.004924647769112302,0.014773943307336907,0,39.0,9.0,
329010570_15_sept_oct,329010570.0,COLES BAY OIL TERMINAL,COLES BAY OIL TERMINAL,2024-10-10 06:50:00,2024-10-11 23:30:00,40.666666666666664,151.7623028849963,3.731859907008106,0,39.0,9.0,
329010570_16_janv_fev_2023,329010570.0,COLES BAY OIL TERMINAL,COLES BAY OIL TERMINAL,2023-02-11 13:10:00,2023-02-11 13:20:00,0.16666666666666666,0.022058472098115626,0.13235083258869376,0,39.0,9.0,
329010570_16_mai_juin_2023,329010570.0,COLES BAY OIL TERMINAL,COLES BAY OIL TERMINAL,2023-05-18 15:50:00,2023-05-18 16:30:00,0.6666666666666666,0.008040612586741665,0.012060918880112497,0,39.0,9.0,
329010570_16_sept_oct,329010570.0,COLES BAY OIL TERMINAL,COLES BAY OIL TERMINAL,2024-10-12 19:30:00,2024-10-13 01:30:00,6.0,0.16633590490387384,0.027722650817312306,0,39.0,9.0,
329010570_17_janv_fev_2023,329010570.0,COLES BAY OIL TERMINAL,COLES BAY OIL TERMINAL,2023-02-14 19:20:00,2023-02-14 19:30:00,0.16666666666666666,0.0005971634458890262,0.003582980675334157,0,39.0,9.0,
329010570_17_juil_aout,329010570.0,COLES BAY OIL TERMINAL,COLES BAY OIL TERMINAL,2024-08-15 06:40:00,2024-08-16 09:30:00,26.833333333333332,7.247194625998843,0.2700817873043047,0,39.0,9.0,
329010570_17_mai_juin_2023,329010570.0,COLES BAY OIL TERMINAL,COLES BAY OIL TERMINAL,2023-05-31 18:10:00,2023-05-31 18:40:00,0.5,0.004705285354333734,0.009410570708667469,0,39.0,9.0,
329010570_18_janv_fev_2023,329010570.0,COLES BAY OIL TERMINAL,COLES BAY OIL TERMINAL,2023-02-26 00:10:00,2023-02-26 15:20:00,15.166666666666666,0.03479248364744879,0.0022940099108207995,0,39.0,9.0,
329010570_18_juil_aout,329010570.0,COLES BAY OIL TERMINAL,COLES BAY OIL TERMINAL,2024-08-18 13:50:00,2024-08-18 15:10:00,1.3333333333333333,0.016133462124607402,0.012100096593455551,0,39.0,9.0,
329010570_18_sept_oct,329010570.0,COLES BAY OIL TERMINAL,COLES BAY OIL TERMINAL,2024-10-14 06:20:00,2024-10-14 11:50:00,5.5,0.2545257811408814,0.04627741475288753,0,39.0,9.0,
329010570_19_janv_fev_2023,329010570.0,COLES BAY OIL TERMINAL,COLES BAY OIL TERMINAL,2023-02-28 04:40:00,2023-02-28 09:40:00,5.0,10.832754174602211,2.166550834920442,0,39.0,9.0,
329010570_19_mai_juin_2023,329010570.0,COLES BAY OIL TERMINAL,COLES BAY OIL TERMINAL,2023-06-05 05:40:00,2023-06-06 02:30:00,20.833333333333332,25.554413344523184,1.226611840537113,0,39.0,9.0,
329010570_19_sept_oct,329010570.0,COLES BAY OIL TERMINAL,COLES BAY OIL TERMINAL,2024-10-15 01:30:00,2024-10-15 21:00:00,19.5,81.02982293616277,4.155375535187835,0,39.0,9.0,
329010570_1_juil_aout,329010570.0,COLES BAY OIL TERMINAL,COLES BAY OIL TERMINAL,2024-07-01 02:20:00,2024-07-01 04:40:00,2.3333333333333335,0.02914676005564398,0.01249146859527599,0,39.0,9.0,
329010570_1_nov_dec,329010570.0,COLES BAY OIL TERMINAL,COLES BAY OIL TERMINAL,2024-11-02 22:30:00,2024-11-03 04:00:00,5.5,0.008726633526169245,0.0015866606411216809,0,39.0,9.0,
329010570_1_sept_oct,329010570.0,COLES BAY OIL TERMINAL,COLES BAY OIL TERMINAL,2024-09-16 05:00:00,2024-09-16 05:10:00,0.16666666666666666,0.0011119492665983,0.0066716955995898,0,39.0,9.0,
329010570_20_mai_juin_2023,329010570.0,COLES BAY OIL TERMINAL,COLES BAY OIL TERMINAL,2023-06-06 16:20:00,2023-06-06 20:50:00,4.5,11.315667251934618,2.5145927226521376,0,39.0,9.0,
329010570_21_juil_aout,329010570.0,COLES BAY OIL TERMINAL,COLES BAY OIL TERMINAL,2024-08-25 06:40:00,2024-08-25 13:00:00,6.333333333333333,0.041996816288948156,0.00663107625614971,0,39.0,9.0,
329010570_21_mai_juin_2023,329010570.0,COLES BAY OIL TERMINAL,COLES BAY OIL TERMINAL,2023-06-07 15:30:00,2023-06-08 05:50:00,14.333333333333334,0.3526548415828422,0.02460382615694248,0,39.0,9.0,
329010570_21_sept_oct,329010570.0,COLES BAY OIL TERMINAL,COLES BAY OIL TERMINAL,2024-10-20 16:30:00,2024-10-20 22:30:00,6.0,0.033449199502752616,0.005574866583792103,0,39.0,9.0,
329010570_22_sept_oct,329010570.0,COLES BAY OIL TERMINAL,COLES BAY OIL TERMINAL,2024-10-21 08:30:00,2024-10-21 08:50:00,0.3333333333333333,0.0033358477994412383,0.010007543398323715,0,39.0,9.0,
329010570_23_juil_aout,329010570.0,COLES BAY OIL TERMINAL,COLES BAY OIL TERMINAL,2024-08-26 12:50:00,2024-08-26 15:50:00,3.0,19.762084026105686,6.587361342035229,0,39.0,9.0,
329010570_25_juil_aout,329010570.0,COLES BAY OIL TERMINAL,COLES BAY OIL TERMINAL,2024-08-28 04:50:00,2024-08-28 06:10:00,1.3333333333333333,0.019791610153812346,0.01484370761535926,0,39.0,9.0,
329010570_25_mai_juin_2023,329010570.0,COLES BAY OIL TERMINAL,COLES BAY OIL TERMINAL,2023-06-20 00:20:00,2023-06-20 00:50:00,0.5,0.003470783174997927,0.006941566349995854,0,39.0,9.0,
329010570_25_sept_oct,329010570.0,COLES BAY OIL TERMINAL,COLES BAY OIL TERMINAL,2024-10-25 19:40:00,2024-10-26 00:10:00,4.5,0.010664578704661027,0.0023699063788135614,0,39.0,9.0,
329010570_26_mai_juin_2023,329010570.0,COLES BAY OIL TERMINAL,COLES BAY OIL TERMINAL,2023-06-22 15:40:00,2023-06-22 19:10:00,3.5,0.031697156133059345,0.009056330323731241,0,39.0,9.0,
329010570_26_sept_oct,329010570.0,COLES BAY OIL TERMINAL,COLES BAY OIL TERMINAL,2024-10-26 15:00:00,2024-10-27 02:00:00,11.0,0.037305649509269206,0.003391422682660837,0,39.0,9.0,
329010570_27_mai_juin_2023,329010570.0,COLES BAY OIL TERMINAL,COLES BAY OIL TERMINAL,2023-06-23 07:40:00,2023-06-23 12:40:00,5.0,24.802019119753435,4.960403823950687,0,39.0,9.0,
329010570_27_sept_oct,329010570.0,COLES BAY OIL TERMINAL,COLES BAY OIL TERMINAL,2024-10-27 12:40:00,2024-10-27 13:40:00,1.0,0.0043379587981638825,0.0043379587981638825,0,39.0,9.0,
329010570_28_sept_oct,329010570.0,COLES BAY OIL TERMINAL,COLES BAY OIL TERMINAL,2024-10-28 01:00:00,2024-10-28 08:50:00,7.833333333333333,0.033984012845725664,0.004338384618603276,0,39.0,9.0,
329010570_29_mai_juin_2023,329010570.0,COLES BAY OIL TERMINAL,COLES BAY OIL TERMINAL,2023-06-25 20:00:00,2023-06-26 13:10:00,17.166666666666668,0.17381398816205434,0.010125086689051708,0,39.0,9.0,
329010570_29_sept_oct,329010570.0,COLES BAY OIL TERMINAL,COLES BAY OIL TERMINAL,2024-10-29 03:20:00,2024-10-29 06:40:00,3.3333333333333335,0.005559746332284177,0.001667923899685253,0,39.0,9.0,
329010570_2_janv_fev_2023,329010570.0,COLES BAY OIL TERMINAL,COLES BAY OIL TERMINAL,2023-01-05 22:00:00,2023-01-06 00:00:00,2.0,0.03281487712310258,0.01640743856155129,0,39.0,9.0,
329010570_2_juil_aout,329010570.0,COLES BAY OIL TERMINAL,COLES BAY OIL TERMINAL,2024-07-03 14:40:00,2024-07-03 17:40:00,3.0,0.0813750193146701,0.027125006438223367,0,39.0,9.0,
329010570_2_nov_dec,329010570.0,COLES BAY OIL TERMINAL,GUSTAVIA,2024-11-13 04:00:00,2024-11-13 11:40:00,7.666666666666667,44.7127441995881,5.832097069511491,0,39.0,9.0,
329010570_2_sept_oct,329010570.0,COLES BAY OIL TERMINAL,COLES BAY OIL TERMINAL,2024-09-17 10:30:00,2024-09-18 01:10:00,14.666666666666666,53.25728485340056,3.6311785127318568,0,39.0,9.0,
329010570_30_mai_juin_2023,329010570.0,COLES BAY OIL TERMINAL,COLES BAY OIL TERMINAL,2023-06-26 20:00:00,2023-06-26 20:50:00,0.8333333333333334,0.003499313298456313,0.0041991759581475755,0,39.0,9.0,
